cluster gene avg_log2FC p_val
T_Tox CCL4 1.06130870649395 2.38666212855088e-88
T_Tox SYNE2 0.984868617527017 2.55197846513514e-83
T_Tox CD52 0.531447171626144 2.84511814498343e-79
T_Tox GNLY 1.17410037842489 3.25287395269835e-74
T_Tox CMC1 1.12898339791453 1.31886430066298e-73
T_Tox HOPX 0.905955549836235 5.64857627275396e-72
T_Tox LCK 0.837360016156168 1.77717504097326e-71
T_Tox MYL12A 0.652297666425658 1.68249948719017e-70
T_Tox C12orf75 0.931328160508276 3.61936435300317e-69
T_Tox CD2 0.980902240903601 3.39557455116222e-68
T_Tox SLC9A3R1 0.850977765113007 2.6244191989949e-56
T_Tox SAMD3 0.870106512858031 1.62874595037692e-55
T_Tox PIK3R1 0.770223606159434 2.0982298342357e-55
T_Tox FCRL6 0.831973893154145 7.20749965474383e-55
T_Tox SEPT7 0.67507022495825 1.61670219421613e-54
T_Tox SYNE1 0.849178742723869 2.79550896551686e-54
T_Tox TRBC2 0.820395966372512 6.78684194221469e-52
T_Tox ARL4C 0.742083367876393 2.63110209350959e-50
T_Tox FYN 0.81518820109414 4.73423162563106e-50
T_Tox PPP2R5C 0.86753324325692 1.09890404889598e-49
T_Tox MATK 0.7271780973358 1.76891463374549e-49
T_Tox APMAP 0.75194369238521 7.43298033197767e-49
T_Tox LYAR 0.813586920652177 1.7400434966304e-48
T_Tox PAXX 0.740907756204709 7.59602251642467e-48
T_Tox SH2D2A 0.737490008494035 1.43277938422257e-44
T_Tox CYTOR 0.824309748257082 4.77585318178659e-42
T_Tox ZNF683 1.03568082703229 1.18253544828503e-41
T_Tox LAT 0.700734595388214 1.98425402839491e-41
T_Tox APOBEC3G 0.786047496358112 3.30545526165435e-40
T_Tox SKAP1 0.676408944562884 4.38602562494243e-40
T_Tox OPTN 0.65740318159033 7.36919885885493e-40
T_Tox TRGV2 0.808342351531384 2.37944497187256e-39
T_Tox PYHIN1 0.726353931780372 6.08206705319693e-39
T_Tox TGFBR3 0.683714344931956 7.3317785436408e-39
T_Tox RAC2 0.52983627483098 3.29061323132861e-38
T_Tox PRSS23 0.697234305344018 6.07154697566124e-38
T_Tox ZAP70 0.666184063050059 6.45191624705479e-36
T_Tox ANXA6 0.627729686435486 5.1736637486779e-35
T_Tox KIF2A 0.587419293784572 1.20887259111709e-34
T_Tox IL2RG 0.59614068796548 3.57928303710228e-34
T_Tox C1orf21 0.644768605894388 4.98450466012771e-34
T_Tox TPST2 0.655523158932738 3.62718156794935e-33
T_Tox LIME1 0.654045957208991 7.26925192903136e-33
T_Tox RNF125 0.60508403680444 1.69243252432531e-32
T_Tox PARP8 0.592425066404042 1.73695290588283e-31
T_Tox TSEN54 0.591139903960329 3.31069434260372e-31
T_Tox TBX21 0.574627290861258 3.76832072322461e-31
T_Tox BTN3A2 0.65200694183307 4.97948544160768e-31
T_Tox CLEC2D 0.632326826321203 7.59118030444361e-31
T_Tox ITGB1 0.718640425952873 7.81640742114302e-31
T_Tox ITM2A 0.615333158034195 2.02374188558661e-29
T_Tox LAG3 0.547151603440229 8.65133075856412e-29
T_Tox TIGIT 0.582963332858236 9.5241113002562e-29
T_Tox TRBC1 0.58363403868244 4.46654962150771e-28
T_Tox HIST1H1E 0.543854632800973 6.82623534911799e-28
T_Tox RAP1B 0.563956460050728 9.61332326159986e-28
T_Tox GNG2 0.536013413715759 1.06392918192615e-27
T_Tox ITGA4 0.606413790241009 2.70785611551466e-27
T_Tox MBP 0.567324517383825 7.53600085770333e-27
T_Tox PPP1CA 0.532489633788811 7.57122875948986e-27
T_Tox DNAJB1 0.574404623278425 1.52330799757233e-26
T_Tox EMB 0.567972811399824 3.81142877716141e-26
T_Tox RAB29 0.563487456053057 1.15261800436505e-25
T_Tox ZBTB38 0.565570441756819 3.42558311576103e-25
T_Tox YWHAQ 0.602606195198053 6.10123208567581e-25
T_Tox RUNX3 0.535406534499436 9.18039452963078e-24
T_Tox IKZF3 0.540382848858653 1.20884757283548e-23
T_Tox TRAC 0.583078125596483 4.26692333326218e-23
T_Tox CTSC 0.548080297947886 2.6202518520997e-22
T_Tox FLNA 0.542877501924616 6.01919459004557e-21
T4_Mem LTB 1.5401681990022 0
T4_Mem IL7R 1.29223558623895 0
T4_Mem IL32 1.25186951189611 0
T4_Mem LDHB 0.932698861563658 0
T4_Mem CD3E 0.779807077718793 0
T4_Mem CD3D 0.743158119542283 0
T4_Mem FXYD5 0.664196660098675 0
T4_Mem RPSA 0.623494150980534 0
T4_Mem RPS18 0.582216556111674 0
T4_Mem TPT1 0.560809876700853 0
T4_Mem EEF1A1 0.539348818940651 0
T4_Mem RPLP0 0.528460949987444 0
T4_Mem RPS25 0.522580338650883 0
T4_Mem RPL36 0.515612705882111 0
T4_Mem RPS6 0.511137882488787 0
T4_Mem RPL3 0.508388214207931 0
T4_Mem RPS12 0.501905883470931 0
T4_Mem RPS27 0.485016785949457 0
T4_Mem IFITM1 0.484578460073113 0
T4_Mem RPL13A 0.47797337175176 0
T4_Mem RPL13 0.46678935138832 0
T4_Mem RPS3 0.466648172592621 0
T4_Mem RPL10A 0.440694668886454 0
T4_Mem RPS15A 0.440190160425858 0
T4_Mem HINT1 0.642853380984712 1.2753202877049e-313
T4_Mem RPS29 0.552744267895732 1.94052647418458e-297
T4_Mem RPL23A 0.446022470071831 7.14797403168747e-295
T4_Mem RPL4 0.503019967463727 8.13100409840552e-261
T4_Mem NPM1 0.501524687520845 7.66140113365399e-255
T4_Mem ZFP36L2 0.882482736372923 2.14091514260571e-218
T4_Mem FLT3LG 0.858470439283172 5.42484656587531e-215
T4_Mem LEPROTL1 0.833649623773441 2.82465981971852e-214
T4_Mem TNFAIP3 0.990307038967139 3.85820221283351e-213
T4_Mem SARAF 0.595759877010654 4.04732055112825e-212
T4_Mem SPOCK2 0.932990629346464 1.59028743063541e-211
T4_Mem MAL 0.930692217119108 1.09198747306966e-208
T4_Mem CD52 0.446897130486464 1.70441706396272e-200
T4_Mem AES 0.605556645438554 6.83527797170005e-188
T4_Mem AQP3 1.07675191802233 4.41410201529031e-186
T4_Mem CD3G 0.624406781870291 8.17131470213857e-176
T4_Mem JUNB 0.829709019221013 5.34667385630637e-165
T4_Mem CD69 0.613149126301434 5.92262788671266e-165
T4_Mem GSTK1 0.687870531049481 8.97917418212745e-162
T4_Mem CD2 0.734309133950757 9.90543013884342e-156
T4_Mem CORO1B 0.925120815109451 7.25607337101605e-149
T4_Mem LAT 0.702544391590307 2.52969377699229e-146
T4_Mem MIF 0.481602373475533 2.15669684993965e-145
T4_Mem DNAJB1 0.687610398987192 4.48117907889092e-145
T4_Mem TRAT1 0.762561723919207 5.47612211296433e-142
T4_Mem CRIP1 0.516449731900503 3.87851714754658e-140
T4_Mem CD27 0.746632186422757 2.19246971118079e-139
T4_Mem ARHGAP15 0.773961760664651 1.25294145369373e-138
T4_Mem HSPA8 0.627103335353941 1.24597087295536e-132
T4_Mem ITM2A 0.712519127090454 6.12156954008445e-130
T4_Mem NOSIP 0.604261962739524 1.37966394891617e-129
T4_Mem CD5 0.730322043564081 1.4792412585162e-125
T4_Mem EVL 0.496675365500931 4.60792264502183e-124
T4_Mem NPDC1 0.808327031885455 2.63545141334485e-118
T4_Mem TRADD 0.741567337007668 1.45944444256584e-116
T4_Mem LIME1 0.659007479274537 2.67794449667254e-115
T4_Mem TTC39C 0.719221202272272 5.50775947672766e-114
T4_Mem LCK 0.530451944459603 1.26318788189051e-110
T4_Mem SOD1 0.518386820717962 6.72745301803078e-109
T4_Mem TMEM123 0.55963476272601 1.28343413667346e-105
T4_Mem ITGB1 0.712458091859692 1.98150739209355e-105
T4_Mem GATA3 0.718785718130794 3.68139495155678e-104
T4_Mem PLSCR3 0.634386572191831 1.92465651834898e-103
T4_Mem ARID5B 0.637569541924825 5.47478365130494e-102
T4_Mem SYNE2 0.493562766842767 2.08791638090668e-101
T4_Mem OPTN 0.605793430609578 4.45362872858731e-101
T4_Mem TCF7 0.525212912525274 4.77773545578446e-96
T4_Mem PASK 0.685971380382732 6.75965223758782e-95
T4_Mem CD6 0.59149427738276 3.30363852915982e-94
T4_Mem PRDX2 0.501813393001192 9.05285229894835e-92
T4_Mem PEBP1 0.471644152625127 4.33590745109845e-89
T4_Mem CD28 0.584429132777242 5.07992663670061e-89
T4_Mem RCAN3 0.565305749912456 5.22625120662495e-89
T4_Mem OCIAD2 0.531851304075908 7.22075221322011e-89
T4_Mem CAMK4 0.500251034727034 1.57197298456293e-88
T4_Mem TNFRSF4 0.598163306188493 2.360610061708e-87
T4_Mem CRIP2 0.645690160554796 4.66982491250355e-83
T4_Mem INPP4B 0.514316462267558 7.00837345611349e-83
T4_Mem PIK3R1 0.456582212579146 2.1165945352143e-80
T4_Mem PPP2R5C 0.518288966736358 4.43639830045752e-80
T4_Mem PBXIP1 0.565228150551442 5.3335413357236e-80
T4_Mem RORA 0.513647556657662 4.9388820612705e-75
T4_Mem EML4 0.545062414000076 4.82714926532666e-74
T4_Mem CNN2 0.483017430686681 1.55476861369895e-73
T4_Mem RNF125 0.488740282391891 3.14937418921237e-73
T4_Mem SLC2A3 0.556682174580393 3.44428597229507e-72
T4_Mem PRDM1 0.535745676934504 7.21298889798318e-68
T4_Mem EMB 0.456360465041181 1.47314517845374e-65
T4_Mem CD40LG 0.445565324321462 1.04694549638537e-64
T4_Mem AP3M2 0.442454647863451 2.77361459948774e-64
T4_Mem TNFRSF25 0.447529705277046 1.3406959653539e-63
T4_Mem CLDND1 0.487411631012769 2.72632858026504e-63
T4_Mem CDC14A 0.472902870940205 5.24453343574302e-62
T4_Mem SFXN1 0.452945886667947 5.09929719251493e-60
T4_Mem PIM2 0.442725828621647 5.29444599248913e-60
T4_Mem RHBDD2 0.442110855481626 6.49654150521298e-51
NK_CD56++ NKG7 1.38578650629632 1.97362600715547e-187
NK_CD56++ GNLY 3.60428422844018 5.13158785093433e-184
NK_CD56++ CTSW 2.38700808994714 5.11810151199935e-158
NK_CD56++ IFITM1 1.21513777465129 4.53084228507108e-135
NK_CD56++ CD7 2.25484665204794 9.29542734451218e-132
NK_CD56++ XCL1 3.14032140652799 4.96607073793525e-67
NK_CD56++ KLRD1 2.028547702958 2.07894479162334e-61
NK_CD56++ HOPX 1.82029134677494 3.02102444970449e-55
NK_CD56++ XCL2 2.82890203468863 1.5847912839088e-51
NK_CD56++ CMC1 2.11784795283092 8.78523143141698e-50
NK_CD56++ KLRB1 1.70181636610249 4.854845513155e-49
NK_CD56++ JAK1 1.37725619706455 3.10957074253294e-48
NK_CD56++ GZMK 2.13332234997784 4.06318357830764e-48
NK_CD56++ IFITM2 0.928142853419753 1.6522086896649e-46
NK_CD56++ KLRC1 2.29019430203093 3.27937781405428e-45
NK_CD56++ H3F3B 0.620347321497539 1.25437939800004e-44
NK_CD56++ KLRF1 1.84982378478398 9.88764413917472e-42
NK_CD56++ MATK 1.63941864349722 1.5040629581582e-37
NK_CD56++ HCST 0.876372225759343 2.51932409981507e-36
NK_CD56++ IL2RB 1.78903339628334 1.23034274252871e-35
NK_CD56++ AREG 1.66071511210745 3.690024666048e-32
NK_CD56++ TXNIP 0.750290309241015 1.43210827955186e-31
NK_CD56++ SELL 1.53641195416811 2.69113496298767e-31
NK_CD56++ GZMA 1.16758184286658 5.39475838102419e-29
NK_CD56++ TNFRSF18 1.55850183866527 7.68783039852574e-24
NK_CD56++ HIST1H1E 0.986007754939576 7.9956060962204e-23
NK_CD56++ DUSP2 1.18517200610377 1.81978763153623e-22
NK_CD56++ PTGDR 1.32062227769415 1.70257564118246e-21
NK_CD56++ TRDC 1.38224552740401 1.13643550664075e-20
NK_CD56++ MAP3K8 1.02701712053601 1.39548365975869e-19
NK_CD56++ GATA3 1.06136621457337 1.49427314804909e-18
NK_CD56++ CLIC3 1.1673883929088 1.99725788348922e-18
NK_CD56++ CLDND1 1.05825618298769 6.78184510860501e-18
NK_CD56++ ID2 0.920176818604825 1.09404807301044e-17
NK_CD56++ IER2 0.675281863099096 8.56893742563359e-17
NK_CD56++ RUNX3 1.01906740087259 9.93224308495642e-17
NK_CD56++ KIR2DL4 1.40828475427243 3.35465047798449e-16
NK_CD56++ NCAM1 1.09174664275542 6.48644167276007e-16
NK_CD56++ TPST2 0.973451088685422 7.03075553908235e-16
NK_CD56++ DDIT4 0.939704319915383 2.25505570306452e-15
NK_CD56++ PLAC8 0.831238445020713 5.0893253449048e-15
NK_CD56++ CD2 0.945689247872926 6.59198595086312e-15
NK_CD56++ SAMD3 0.923237226125553 7.02842187366711e-15
NK_CD56++ TXK 1.01837274934948 9.99433385992405e-15
NK_CD56++ SEPT7 0.704791721765658 1.08381466709779e-14
NK_CD56++ HSH2D 1.01197741298201 1.66277399092815e-14
NK_CD56++ SH2D1B 1.00588978964974 2.50217416465273e-14
NK_CD56++ STK17A 0.829990822186671 2.77783512896418e-14
NK_CD56++ NCR3 0.919419399595282 2.87798530516161e-14
NK_CD56++ CD300A 0.963205949776019 3.91067842884442e-14
NK_CD56++ PRF1 0.652162615780478 1.43413314739807e-13
NK_CD56++ IL18R1 0.948044176535434 1.86653408814175e-13
NK_CD56++ IGFBP4 1.01823800499584 3.12146220047132e-13
NK_CD56++ CD44 0.730695351974292 3.48072323538942e-13
NK_CD56++ EIF3G 0.748885008964644 7.11880888721906e-13
NK_CD56++ NCR1 0.903732143962303 8.85936960957205e-13
NK_CD56++ TMIGD2 0.964185935396062 1.23282779515532e-12
NK_CD56++ MBP 0.778893568367376 1.70995053926133e-12
NK_CD56++ MAFF 0.897138848300357 1.72382576179377e-12
NK_CD56++ KLRC3 0.935471939948316 1.85754397531601e-12
NK_CD56++ PAXX 0.651959187573891 3.39061364242101e-12
NK_CD56++ BHLHE40 0.913758905218763 4.92325270226166e-12
NK_CD56++ IGFBP7 0.826280125002558 7.32551312105887e-12
NK_CD56++ CD247 0.727865127229715 1.69516577869224e-11
NK_CD56++ SYTL3 0.833221499316293 3.46606416709942e-11
NK_CD56++ ARPC5L 0.691086486041635 4.86020483897175e-11
NK_CD56++ ITGAX 0.901246690000027 5.64184818956153e-11
NK_CD56++ APMAP 0.689621549283319 7.21046182320147e-11
NK_CD56++ RSRP1 0.66528771977521 9.08804918334703e-11
NK_CD56++ MMP25-AS1 0.711884352259585 9.09913383885366e-11
NK_CD56++ ZNF600 0.888425480849463 1.00270994374657e-10
NK_CD56++ SPTSSB 0.714410724805133 1.43943914260488e-10
NK_CD56++ PARP8 0.739112406815419 2.4068835754443e-10
NK_CD56++ RAMP1 0.76446585149486 2.4726351098068e-10
NK_CD56++ RHOC 0.612444124369565 5.42401925451562e-10
NK_CD56++ PDE6G 0.813106033151816 9.18345399102971e-10
NK_CD56++ ARL4C 0.719167780293836 9.99523743247109e-10
NK_CD56++ CFLAR 0.724186507676361 1.24568853830671e-09
NK_CD56++ CAPN12 0.650440754153702 1.43999188380069e-09
NK_CD56++ XBP1 0.610974651787007 1.95700397433776e-09
NK_CD56++ TNFRSF11A 0.633541812876163 2.09838894725996e-09
NK_CD56++ SET 0.641855115106456 2.15418017164763e-09
NK_CD56++ MCTP2 0.739324756811056 2.60575620751733e-09
NK_CD56++ GCHFR 0.827343595935757 2.83012636729628e-09
NK_CD56++ GSN 0.781725665142685 3.30930819845628e-09
NK_CD56++ RASSF1 0.657558876544321 1.43033614891776e-08
NK_CD56++ FXYD7 0.866363724700646 2.43405430689314e-08
NK_CD56++ SPINK2 0.804498214464558 2.92020110831761e-08
NK_CD56++ PIK3R1 0.634331463778434 2.94619195501785e-08
NK_CD56++ CXXC5 0.70240953031668 2.95665117927736e-08
NK_CD56++ SYNE1 0.615560514805938 3.00083208753152e-08
NK_CD56++ PDCD4 0.665994296105505 3.14303465311043e-08
NK_CD56++ KLRC2 0.660482398033554 5.38729952503953e-08
NK_CD56++ MPG 0.65778323734426 5.46910000445534e-08
NK_CD56++ IFRD1 0.625269076259314 8.79693118820768e-08
NK_CD56++ ZAP70 0.636239249986424 1.02542487333383e-07
NK_CD56++ APOBEC3G 0.644392235552996 1.18524455405679e-07
NK_CD56++ CLASP1 0.62475754939042 2.84198158934013e-07
NK_CD56++ CD38 0.628360419491466 6.82840333321893e-07
NK_CD56++ AOAH 0.627314008285606 1.92400250362622e-06
NK_T_Tox CCL5 2.69388876373913 0
NK_T_Tox NKG7 2.58645589856821 0
NK_T_Tox CST7 2.02855523428314 3.64300131311516e-312
NK_T_Tox CTSW 1.85002746798134 6.06963172518111e-300
NK_T_Tox GZMH 2.69165398256066 8.86642926724124e-291
NK_T_Tox B2M 0.77553964258534 1.75155010025915e-230
NK_T_Tox HLA-A 0.941247080742293 2.07298082055774e-211
NK_T_Tox IFITM1 0.915481831766671 5.85243940053952e-193
NK_T_Tox HLA-B 1.00709357728801 2.93912164211663e-173
NK_T_Tox GZMA 1.64557005953589 5.28744126064099e-140
NK_T_Tox GZMB 1.70358413541596 3.25948667724289e-131
NK_T_Tox CALM1 0.967637809974974 9.49570097727007e-129
NK_T_Tox HCST 1.16123060393083 1.09554444074765e-123
NK_T_Tox GNLY 1.75746248050723 5.00001362292768e-122
NK_T_Tox FGFBP2 1.99941193556111 1.28785541122759e-121
NK_T_Tox H3F3B 0.913676349255055 1.68308424350503e-113
NK_T_Tox CD3E 0.949400063122026 3.04322855319411e-112
NK_T_Tox GZMM 1.37705559513515 1.2752425098337e-106
NK_T_Tox ARPC5L 1.69118889837552 2.05915838750349e-93
NK_T_Tox LITAF 1.2340937092067 5.5603562249353e-84
NK_T_Tox C12orf75 1.48828249192874 1.41712718315738e-77
NK_T_Tox CCL4 2.1897105953758 8.346490810141e-77
NK_T_Tox PIK3R1 1.35024481337178 2.82032926657073e-72
NK_T_Tox UBB 0.962328992448769 9.03595225879813e-69
NK_T_Tox TNFAIP3 1.31204559036495 1.47661311500302e-67
NK_T_Tox CD99 0.893137873307533 5.33295898288012e-62
NK_T_Tox HSPA5 1.28519582687972 7.52893817694647e-57
NK_T_Tox KLRD1 1.12524855883926 8.34012904333895e-55
NK_T_Tox HSP90AA1 0.943633077273421 4.95293039579478e-54
NK_T_Tox LINC02446 1.32532784459662 8.20466489888779e-52
NK_T_Tox RBM39 0.996298759368741 1.08068974444656e-48
NK_T_Tox HOPX 1.11029580607966 1.10797889847213e-48
NK_T_Tox DUSP2 1.09336478736973 5.73859798839686e-44
NK_T_Tox GUK1 0.793202510227876 2.4859298871257e-43
NK_T_Tox SYNE2 0.965968613898815 3.01374864522154e-43
NK_T_Tox PRF1 0.825573736864782 1.07347535942821e-42
NK_T_Tox F2R 1.22930984905813 3.94291359800916e-41
NK_T_Tox VPS37B 1.16521837441129 6.41389545020386e-41
NK_T_Tox PDE4D 1.27716257550559 3.3375643299795e-40
NK_T_Tox TSC22D3 0.961063987838576 8.00437126694723e-40
NK_T_Tox PDIA3 0.886529809473137 1.12623234783567e-39
NK_T_Tox PPP3CC 1.01456091502924 2.81317470317012e-38
NK_T_Tox DNAJB6 1.13167256444054 5.03707454536386e-37
NK_T_Tox LAG3 1.25979125457984 6.64836416573207e-37
NK_T_Tox CD160 1.18240139551068 8.51558899188181e-37
NK_T_Tox IFNG 1.20574915049677 2.38504663406727e-36
NK_T_Tox CD247 0.819443910598164 3.8619854190566e-35
NK_T_Tox CALR 0.928109023953544 1.06445351102297e-33
NK_T_Tox SYNE1 0.91632067668279 7.36554528095341e-32
NK_T_Tox IRF1 0.806132394782169 2.22412429309922e-31
NK_T_Tox CEMIP2 1.04797197311239 4.10393444599335e-31
NK_T_Tox CYCS 0.978981084373711 5.11304402345841e-31
NK_T_Tox TRBC1 0.936626401586754 6.55873787903705e-31
NK_T_Tox CMC1 0.894104895790971 1.62112415256622e-30
NK_T_Tox RNF125 0.848507950555683 2.84989183454544e-30
NK_T_Tox RNF213 0.830382011589817 1.45989224596013e-29
NK_T_Tox PRKCH 0.926627563835619 4.11276988115557e-29
NK_T_Tox PPP2R5C 0.836625109186107 5.09827105083928e-29
NK_T_Tox CBLB 0.900414716809404 8.98030472794818e-29
NK_T_Tox GNG2 0.825997863466907 1.18900709977861e-28
NK_T_Tox MATK 0.801938522098445 1.30114460404177e-28
NK_T_Tox LAIR2 1.08835039673261 1.37067961374828e-28
NK_T_Tox STK17A 0.799178309599768 4.88856902632203e-28
NK_T_Tox ZBP1 0.893126039601044 9.88981090425909e-28
NK_T_Tox GBP5 0.896996372625606 1.59343703723298e-27
NK_T_Tox CLEC2B 0.920153530370789 1.69734961236554e-27
NK_T_Tox BTG3 0.96603444295394 1.78760502498688e-27
NK_T_Tox S1PR5 1.01333831187713 3.11959198829397e-27
NK_T_Tox MAP3K8 0.838163123681164 6.31589471754266e-27
NK_T_Tox KLRB1 0.775036571499821 4.7946349597136e-26
NK_T_Tox CCL3 1.15884802617857 5.08888092166847e-26
NK_T_Tox RIOK3 0.83552008431926 1.278901324121e-25
NK_T_Tox BHLHE40 0.888569635684902 1.4848883375909e-25
NK_T_Tox ADGRE5 1.03647641847018 1.83016348570113e-25
NK_T_Tox SBDS 0.814033596160988 4.01087934146135e-25
NK_T_Tox MCOLN2 0.851417741602617 6.91706156739487e-25
NK_T_Tox TFDP2 0.786482648708398 1.04587710710531e-24
NK_T_Tox TUBA4A 0.905725627802461 1.35151910925059e-24
NK_T_Tox RAB5IF 0.892218838327239 1.54052833613396e-24
NK_T_Tox FKBP11 0.825474191091251 3.37500146941437e-24
NK_T_Tox HIST1H1C 0.872594146889648 5.40886339336488e-24
NK_T_Tox PTMS 0.865232739633051 6.86528155940368e-24
NK_T_Tox MRPL10 0.796032714386592 8.11122740705552e-24
NK_T_Tox SYTL3 0.769146265558891 1.60770427114663e-23
NK_T_Tox DBF4 0.848688929539051 2.01932034102177e-23
NK_T_Tox PMAIP1 1.31741741774171 3.05679562599902e-23
NK_T_Tox ZBTB1 0.822213417880681 3.18756863856461e-23
NK_T_Tox C1orf21 0.794225149763827 6.19583730916471e-23
NK_T_Tox SLA2 0.786865611010778 1.54090202299678e-22
NK_T_Tox TSEN54 0.767916115382001 2.8180102901739e-22
NK_T_Tox RASA2 0.791259497698538 1.39786222788904e-21
NK_T_Tox CD3G 0.834277696492407 2.51642511802927e-21
NK_T_Tox RUNX3 0.78097112096147 8.6497357524567e-21
NK_T_Tox TSPYL2 0.8963595405773 1.61663098905986e-20
NK_T_Tox ARL4C 0.766258626482173 1.64138292482685e-20
NK_T_Tox DNAJA1 0.790790954436848 3.31425467510299e-20
NK_T_Tox OASL 1.02620770273487 5.34247320671184e-20
NK_T_Tox TRDV1 0.930910366183344 9.56097437548677e-18
NK_T_Tox CCL4L2 1.46168950794507 7.86111656448075e-10
NK_T_Tox IFIT2 0.807625368353472 1.66437668194237e-08
T CCL5 2.21760127448059 0
T NKG7 2.13450469022373 0
T CST7 2.08896753918743 0
T CTSW 1.76146387120304 0
T IFITM1 0.953046837120461 0
T HLA-A 0.815220154528885 4.86021964640089e-315
T GZMH 2.51453479273014 4.72401494578373e-285
T CD8A 2.40279692052489 2.88606244192691e-237
T CD3E 0.936354998993903 5.4272862768044e-208
T CALM1 1.01465694865062 6.55504623408033e-203
T IL32 0.923254825984634 1.07208148486672e-199
T GZMM 1.55451628171021 1.04742294678317e-177
T GZMB 1.55930892125427 8.28214473400909e-161
T TRAV13-1 3.20977364643113 9.24180522891887e-161
T LITAF 1.33458105640829 2.40468201517208e-158
T TRBV4-2 3.25388939155382 4.67026682169015e-157
T PTPRCAP 0.830874638385426 4.33764529816447e-156
T GZMA 1.30371653274906 1.01504152664581e-154
T CD99 1.12641231563353 1.25329563118248e-150
T LAIR2 2.11582697690983 2.26705763296057e-131
T CMC1 1.83722289444891 1.5107574916678e-129
T TRGV3 2.48251158603562 7.15103344518126e-128
T HCST 0.983684500249305 1.29134000200807e-125
T CD3D 1.12522350123573 8.01182083379756e-111
T CD8B 1.48727321486123 2.36693524454603e-109
T FGFBP2 1.27136835704623 3.3414556729841e-109
T PIK3R1 1.37978297162862 2.93345334185351e-102
T CD3G 1.19239510661321 8.74941504582372e-94
T ITM2A 1.47396620713788 4.57895159793876e-92
T PRF1 1.32943343938884 3.85626745810654e-89
T DUSP2 1.32457233596446 5.28226205470635e-80
T CCL4 1.80865385761048 1.19655518149179e-79
T MT-CO1 0.67564112160964 2.25064709812104e-74
T KLRD1 1.11641930615747 4.20987658556966e-69
T HSP90AA1 0.782189424202394 3.62010979276485e-67
T SYNE2 0.982096090713095 7.74534777021796e-62
T KIR3DL2 1.27762271755166 1.74565347930258e-60
T C12orf75 1.07057676608935 2.34263035527813e-60
T KLRG1 1.09575361252542 1.72989084807744e-57
T TIGIT 1.16967640509812 2.62253543089218e-50
T IFITM2 0.82076513108827 1.75890455701477e-49
T SYNE1 0.995279219371286 2.86473385080241e-48
T DNAJB1 0.88877291086676 1.20220323907115e-47
T PRSS23 0.969377309516832 5.84999236493713e-47
T RUNX3 0.93783146642682 8.88298980698615e-44
T CCL4L2 1.45481085738158 1.18549030399896e-43
T RARRES3 0.760165195427066 2.69331435438982e-42
T HSPA5 0.920337975785734 6.10598285649961e-42
T SEPT7 0.707225998462526 4.69885961282917e-41
T LAG3 0.912428486684597 8.84481641024693e-41
T FYN 0.900842608316276 1.354593775967e-40
T C1orf21 0.89190448207157 2.0495336025378e-39
T PAXX 0.800755114804652 8.84458399178783e-39
T OPTN 0.847899650870365 1.36661639843555e-38
T TRBV15 1.56707053016425 2.80021842629714e-38
T APMAP 0.810888245608941 1.22298208775597e-36
T CCL3L1 0.83843711974878 1.42086545299783e-35
T SH2D2A 0.860111849007953 2.35802732166092e-35
T PPP2R5C 0.790823474257138 2.67296802519818e-35
T HOPX 0.647100338846342 1.17532287171127e-34
T MATK 0.703188441793099 1.86745205611756e-33
T PRKCH 0.770463416528398 3.5893257219352e-33
T S1PR5 0.76216808791181 5.40658285602106e-33
T SRSF7 0.728629740539631 1.81366621319154e-32
T FCRL6 0.763758414513617 3.63871566557113e-32
T CRIP1 0.747167717050287 5.4271987354163e-32
T SYTL3 0.703353679816543 6.46564352654744e-32
T ARPC5L 0.76702765618492 6.65791963681812e-32
T MFSD10 0.846211714760057 7.03732899840531e-32
T SAMD3 0.781623694668478 7.32381058504814e-32
T PYHIN1 0.804920496997115 1.71991615968223e-31
T TSEN54 0.747842307728937 5.54329913027841e-31
T RNF125 0.727719523124961 1.42970707180574e-30
T GNG2 0.700921308492883 1.88665429844949e-30
T ARL4C 0.708770081800765 6.6591764834117e-29
T CALR 0.643557512319851 7.17307219883956e-29
T NR4A2 0.767965577455551 2.336126136995e-28
T SH2D1A 0.699089226696081 8.02666906656208e-28
T ZBTB38 0.74449696649925 1.0960770191501e-27
T PDE4D 0.732011919380756 2.73669583037515e-27
T SRRT 0.836128211689776 3.61662750513116e-27
T TBX21 0.695294850422898 3.96521433868705e-27
T CEMIP2 0.70603039993682 4.30821126892553e-27
T TRBC2 0.658850745175706 5.28791087736528e-27
T HIST1H1E 0.669950009066674 1.37353479938033e-26
T CD2 0.707070193946359 4.63790022333041e-26
T CD160 0.696302089541403 1.77377831419531e-25
T RNF213 0.638858217148057 1.36138718759885e-24
T MRPL10 0.677133832960735 2.77928347164954e-24
T IFNG 0.702065772875327 3.73255187183199e-24
T ZEB2 0.651884757340517 5.14782111437432e-24
T EZR 0.666889333917807 2.24939121209738e-23
T SLC9A3R1 0.67042224036756 1.63190980307284e-22
T TSPYL2 0.716417161270697 2.50231973208518e-22
T PPP3CC 0.639633539456684 1.46571779773466e-21
T DNAJB6 0.648916289742269 3.70210260759178e-21
T BTN3A2 0.65254746853599 2.63138983089961e-20
T CDK2AP2 0.656948992707464 4.51009719606444e-18
T ADGRE5 0.676156269990268 6.01647731714233e-18
T TNF 0.647392780165783 3.13325512754477e-16
