cluster gene avg_log2FC p_val
T_Tox GNG2 0.536013413715759 1.06392918192615e-27
T_Tox ITGA4 0.606413790241009 2.70785611551466e-27
T_Tox MBP 0.567324517383825 7.53600085770333e-27
T_Tox PPP1CA 0.532489633788811 7.57122875948986e-27
T_Tox DNAJB1 0.574404623278425 1.52330799757233e-26
T_Tox EMB 0.567972811399824 3.81142877716141e-26
T_Tox RAB29 0.563487456053057 1.15261800436505e-25
T_Tox ZBTB38 0.565570441756819 3.42558311576103e-25
T_Tox YWHAQ 0.602606195198053 6.10123208567581e-25
T_Tox RUNX3 0.535406534499436 9.18039452963078e-24
T_Tox IKZF3 0.540382848858653 1.20884757283548e-23
T_Tox TRAC 0.583078125596483 4.26692333326218e-23
T_Tox CTSC 0.548080297947886 2.6202518520997e-22
T_Tox FLNA 0.542877501924616 6.01919459004557e-21
NK_T_Tox CCL5 2.69388876373913 0
NK_T_Tox NKG7 2.58645589856821 0
NK_T_Tox CST7 2.02855523428314 3.64300131311516e-312
NK_T_Tox CTSW 1.85002746798134 6.06963172518111e-300
NK_T_Tox GZMH 2.69165398256066 8.86642926724124e-291
NK_T_Tox B2M 0.77553964258534 1.75155010025915e-230
NK_T_Tox HLA-A 0.941247080742293 2.07298082055774e-211
NK_T_Tox IFITM1 0.915481831766671 5.85243940053952e-193
NK_T_Tox HLA-B 1.00709357728801 2.93912164211663e-173
NK_T_Tox GZMA 1.64557005953589 5.28744126064099e-140
NK_T_Tox GZMB 1.70358413541596 3.25948667724289e-131
NK_T_Tox CALM1 0.967637809974974 9.49570097727007e-129
NK_T_Tox HCST 1.16123060393083 1.09554444074765e-123
NK_T_Tox GNLY 1.75746248050723 5.00001362292768e-122
NK_T_Tox FGFBP2 1.99941193556111 1.28785541122759e-121
NK_T_Tox H3F3B 0.913676349255055 1.68308424350503e-113
NK_T_Tox CD3E 0.949400063122026 3.04322855319411e-112
NK_T_Tox GZMM 1.37705559513515 1.2752425098337e-106
NK_T_Tox ARPC5L 1.69118889837552 2.05915838750349e-93
NK_T_Tox LITAF 1.2340937092067 5.5603562249353e-84
NK_T_Tox C12orf75 1.48828249192874 1.41712718315738e-77
NK_T_Tox CCL4 2.1897105953758 8.346490810141e-77
NK_T_Tox PIK3R1 1.35024481337178 2.82032926657073e-72
NK_T_Tox UBB 0.962328992448769 9.03595225879813e-69
NK_T_Tox TNFAIP3 1.31204559036495 1.47661311500302e-67
NK_T_Tox CD99 0.893137873307533 5.33295898288012e-62
NK_T_Tox HSPA5 1.28519582687972 7.52893817694647e-57
NK_T_Tox KLRD1 1.12524855883926 8.34012904333895e-55
NK_T_Tox HSP90AA1 0.943633077273421 4.95293039579478e-54
NK_T_Tox LINC02446 1.32532784459662 8.20466489888779e-52
NK_T_Tox RBM39 0.996298759368741 1.08068974444656e-48
NK_T_Tox HOPX 1.11029580607966 1.10797889847213e-48
NK_T_Tox DUSP2 1.09336478736973 5.73859798839686e-44
NK_T_Tox GUK1 0.793202510227876 2.4859298871257e-43
NK_T_Tox SYNE2 0.965968613898815 3.01374864522154e-43
NK_T_Tox PRF1 0.825573736864782 1.07347535942821e-42
NK_T_Tox F2R 1.22930984905813 3.94291359800916e-41
NK_T_Tox VPS37B 1.16521837441129 6.41389545020386e-41
NK_T_Tox PDE4D 1.27716257550559 3.3375643299795e-40
NK_T_Tox TSC22D3 0.961063987838576 8.00437126694723e-40
NK_T_Tox PDIA3 0.886529809473137 1.12623234783567e-39
NK_T_Tox PPP3CC 1.01456091502924 2.81317470317012e-38
NK_T_Tox DNAJB6 1.13167256444054 5.03707454536386e-37
NK_T_Tox LAG3 1.25979125457984 6.64836416573207e-37
NK_T_Tox CD160 1.18240139551068 8.51558899188181e-37
NK_T_Tox IFNG 1.20574915049677 2.38504663406727e-36
NK_T_Tox CD247 0.819443910598164 3.8619854190566e-35
NK_T_Tox CALR 0.928109023953544 1.06445351102297e-33
NK_T_Tox SYNE1 0.91632067668279 7.36554528095341e-32
NK_T_Tox IRF1 0.806132394782169 2.22412429309922e-31
NK_T_Tox CEMIP2 1.04797197311239 4.10393444599335e-31
NK_T_Tox CYCS 0.978981084373711 5.11304402345841e-31
NK_T_Tox TRBC1 0.936626401586754 6.55873787903705e-31
NK_T_Tox CMC1 0.894104895790971 1.62112415256622e-30
NK_T_Tox RNF125 0.848507950555683 2.84989183454544e-30
NK_T_Tox RNF213 0.830382011589817 1.45989224596013e-29
NK_T_Tox PRKCH 0.926627563835619 4.11276988115557e-29
NK_T_Tox PPP2R5C 0.836625109186107 5.09827105083928e-29
NK_T_Tox CBLB 0.900414716809404 8.98030472794818e-29
NK_T_Tox GNG2 0.825997863466907 1.18900709977861e-28
NK_T_Tox MATK 0.801938522098445 1.30114460404177e-28
NK_T_Tox LAIR2 1.08835039673261 1.37067961374828e-28
NK_T_Tox STK17A 0.799178309599768 4.88856902632203e-28
NK_T_Tox ZBP1 0.893126039601044 9.88981090425909e-28
NK_T_Tox GBP5 0.896996372625606 1.59343703723298e-27
NK_T_Tox CLEC2B 0.920153530370789 1.69734961236554e-27
NK_T_Tox BTG3 0.96603444295394 1.78760502498688e-27
NK_T_Tox S1PR5 1.01333831187713 3.11959198829397e-27
NK_T_Tox MAP3K8 0.838163123681164 6.31589471754266e-27
NK_T_Tox KLRB1 0.775036571499821 4.7946349597136e-26
NK_T_Tox CCL3 1.15884802617857 5.08888092166847e-26
NK_T_Tox RIOK3 0.83552008431926 1.278901324121e-25
NK_T_Tox BHLHE40 0.888569635684902 1.4848883375909e-25
NK_T_Tox ADGRE5 1.03647641847018 1.83016348570113e-25
NK_T_Tox SBDS 0.814033596160988 4.01087934146135e-25
NK_T_Tox MCOLN2 0.851417741602617 6.91706156739487e-25
NK_T_Tox TFDP2 0.786482648708398 1.04587710710531e-24
NK_T_Tox TUBA4A 0.905725627802461 1.35151910925059e-24
NK_T_Tox RAB5IF 0.892218838327239 1.54052833613396e-24
NK_T_Tox FKBP11 0.825474191091251 3.37500146941437e-24
NK_T_Tox HIST1H1C 0.872594146889648 5.40886339336488e-24
NK_T_Tox PTMS 0.865232739633051 6.86528155940368e-24
NK_T_Tox MRPL10 0.796032714386592 8.11122740705552e-24
NK_T_Tox SYTL3 0.769146265558891 1.60770427114663e-23
NK_T_Tox DBF4 0.848688929539051 2.01932034102177e-23
NK_T_Tox PMAIP1 1.31741741774171 3.05679562599902e-23
NK_T_Tox ZBTB1 0.822213417880681 3.18756863856461e-23
NK_T_Tox C1orf21 0.794225149763827 6.19583730916471e-23
NK_T_Tox SLA2 0.786865611010778 1.54090202299678e-22
NK_T_Tox TSEN54 0.767916115382001 2.8180102901739e-22
NK_T_Tox RASA2 0.791259497698538 1.39786222788904e-21
NK_T_Tox CD3G 0.834277696492407 2.51642511802927e-21
NK_T_Tox RUNX3 0.78097112096147 8.6497357524567e-21
NK_T_Tox TSPYL2 0.8963595405773 1.61663098905986e-20
NK_T_Tox ARL4C 0.766258626482173 1.64138292482685e-20
NK_T_Tox DNAJA1 0.790790954436848 3.31425467510299e-20
NK_T_Tox OASL 1.02620770273487 5.34247320671184e-20
NK_T_Tox TRDV1 0.930910366183344 9.56097437548677e-18
NK_T_Tox CCL4L2 1.46168950794507 7.86111656448075e-10
NK_T_Tox IFIT2 0.807625368353472 1.66437668194237e-08
T8 CD8B 2.21768189400402 0
T8 RPS12 0.785741458369865 0
T8 CD3E 0.782830344296625 0
T8 EEF1B2 0.775134092935037 0
T8 RPS5 0.752237965023043 0
T8 RPS3A 0.720744044867083 0
T8 RPL32 0.686782115409176 0
T8 RPS18 0.659884095883378 0
T8 RPS6 0.657488364407559 0
T8 RPS4X 0.650721287361653 0
T8 RPL10A 0.646217168389746 0
T8 RPL5 0.644186322530774 0
T8 RPL3 0.642966455874549 0
T8 RPL13 0.635473985864437 0
T8 RPS3 0.623626976849208 0
T8 RPSA 0.611444971424287 0
T8 RPLP0 0.589587158540264 0
T8 RPS25 0.57324592359722 0
T8 RPL34 0.570775830926809 0
T8 RPS8 0.56869844307045 0
T8 RPS23 0.568114375014206 0
T8 RPS14 0.565715386343083 0
T8 RPL14 0.544182690500125 0
T8 RPS28 0.541047820468012 0
T8 RPS27A 0.535447476015205 0
T8 RPL10 0.515864618609119 0
T8 RPS15A 0.513369034023135 0
T8 RPL19 0.508364921329437 0
T8 RPL35A 0.504731187331241 0
T8 RPL30 0.500187689893826 0
T8 RPL18 0.479193340927956 0
T8 RPL12 0.47199202045912 0
T8 RPS13 0.504134948114617 5.15409281741588e-320
T8 RPLP2 0.516006746102196 2.42048583375983e-300
T8 LINC02446 2.41938203254202 5.34899878984161e-261
T8 EEF1A1 0.57688379285528 6.13969030534941e-253
T8 RPL9 0.540702193808731 2.43314235830907e-249
T8 MT-CYB 0.47194095023388 1.04787597772087e-247
T8 IL7R 1.15426906026976 2.39837140310286e-239
T8 NPM1 0.738526212919239 3.28678227861255e-238
T8 LDHB 0.89478185754011 1.92507336697995e-236
T8 RPS21 0.586025709342849 1.92782402825518e-230
T8 RPS16 0.465843330266132 9.65707264276327e-223
T8 RPL36 0.495348620016738 2.96813691336175e-211
T8 RPL22 0.52888874883569 3.70071866270704e-211
T8 EEF1G 0.612883589959652 8.42394333725281e-210
T8 CD8A 1.22716335197718 7.7079071191218e-199
T8 CD7 0.689968467580973 4.47135543400315e-193
T8 CD3D 0.732054525715577 3.58115183267506e-164
T8 RPL4 0.5365321632382 7.49949671732001e-141
T8 NOSIP 0.959324755311411 2.91848372406704e-138
T8 RPL21 0.502749494014032 9.14588905231047e-126
T8 RPS29 0.466816190880044 7.42952990340412e-122
T8 CCR7 0.970997514518199 2.79536599340926e-113
T8 TCF7 0.907757775303516 2.06925596426718e-107
T8 NUCB2 0.886124985358019 2.35722878076667e-99
T8 LEPROTL1 0.647930790671442 7.16130294134507e-91
T8 FLT3LG 0.754537219103065 1.09579391712081e-90
T8 LEF1 0.90975061233475 1.80562813379321e-90
T8 OXNAD1 0.922287955635118 2.94314027891709e-90
T8 RPS2 0.512694979286626 7.64106988458795e-90
T8 CD27 0.796556968099059 2.60483950419389e-89
T8 GYPC 0.606493261489609 2.07421568509939e-85
T8 SNHG8 0.695582184365557 1.16815665331127e-76
T8 ABLIM1 0.812451849293753 2.59929861306151e-74
T8 SARAF 0.489326009720884 4.69685961235011e-74
T8 CAMK4 0.716469194476607 2.7804088634379e-72
T8 RGS10 0.685863934188075 1.52022380325282e-67
T8 NELL2 0.824667207983852 1.88482936196503e-66
T8 HSP90AB1 0.481650256807185 3.64338637542183e-65
T8 EVL 0.469207649046921 7.08639359662443e-64
T8 LBH 0.659814104860717 5.70087422140246e-63
T8 NDFIP1 0.636014791332323 2.23370717819375e-62
T8 PASK 0.811594201405144 6.46040362202554e-62
T8 PRMT2 0.589760846239302 7.39057349817762e-62
T8 CARS 0.779185787565173 8.96221081079687e-62
T8 PIK3IP1 0.635198627876952 2.39251723009013e-60
T8 EIF3E 0.520863357062697 1.06487210014691e-57
T8 FBL 0.561335883653945 2.3458274477947e-56
T8 LCK 0.523150839858585 4.26240498610715e-56
T8 SPOCK2 0.568744201063897 7.4083410764609e-55
T8 THEMIS 0.643962603615414 2.6651280785586e-53
T8 S100B 1.0503956217031 5.01395044840633e-53
T8 MGAT4A 0.611797867382816 3.22458130149489e-52
T8 MAL 0.505176772377188 2.74204397636487e-47
T8 RCAN3 0.588667485013995 5.17331676631218e-47
T8 PDE3B 0.594391568945581 4.2620590860953e-45
T8 PCED1B 0.58375250473741 5.86392630767048e-45
T8 TRAF3IP3 0.505773472310061 3.73662893815718e-43
T8 LRRN3 0.577924186905491 2.29573396122009e-41
T8 CD96 0.511671994632863 2.75921767934833e-38
T8 NT5E 0.499998345825546 3.93590390180809e-37
T8 HSPB1 0.50646119793778 1.08232815585551e-36
T8 ATM 0.487230302434932 1.1170683868129e-36
T8 TRABD2A 0.462993215597419 3.13082784417612e-34
T8 SIRPG 0.466124275231685 3.13438994216982e-31
T8 NAA16 0.490859533389974 1.77195761357308e-30
T8 RPS26 0.52538429553941 2.63673994117904e-22
T8 GZMK 0.5734494149621 1.1900535794983e-14
T8 KLRB1 0.630064641575982 0.000706057702052268
pDC CD74 1.99943648651878 8.37040861148313e-128
pDC HLA-DRA 1.2943507985926 2.40034753299581e-86
pDC HLA-DPA1 1.36985329134835 1.4446383946519e-64
pDC NPC2 2.02952130260606 1.38653227724144e-60
pDC SEC61B 2.34131256594035 1.77656335227051e-57
pDC ALOX5AP 2.57957734690779 3.38636271583886e-54
pDC LILRA4 3.8081852270552 8.52093104924687e-54
pDC JCHAIN 4.14758497835942 1.55490452855526e-52
pDC GZMB 3.17341384487333 2.07242362198473e-52
pDC PLD4 4.07471298268582 1.10792806447317e-51
pDC CCDC50 3.14539434197129 1.89837048190387e-48
pDC PPIB 1.54954359868026 1.38056170377959e-47
pDC SSR4 1.48536955614783 2.34135239299875e-44
pDC ITM2C 3.60548953083572 2.05796462685865e-43
pDC HSP90B1 1.86156656551014 1.33579061733322e-42
pDC C12orf75 2.53694742836218 6.94005707640946e-42
pDC IRF7 3.28878083969702 1.53718367896019e-40
pDC SERPINF1 3.33400245607646 3.55362606130085e-40
pDC IGKC 3.16208153943102 1.15725426694378e-39
pDC TAGLN2 1.68017043686541 4.26533437737612e-39
pDC MZB1 2.96813065754573 1.90627310169387e-35
pDC IL3RA 2.83594158772873 1.97751480239132e-34
pDC UGCG 2.89016037597639 1.98424809602681e-34
pDC PLP2 1.66140235815431 3.205979072239e-34
pDC SPCS1 1.82996595906266 8.50120540786448e-33
pDC TPM2 2.9735499970887 2.10565522762358e-32
pDC TCF4 2.57282633551164 1.73901091066612e-31
pDC APP 2.76827136199917 3.06560202100803e-31
pDC CD68 1.37548133233419 3.43505178172499e-31
pDC IRF8 2.73422251653163 5.2339519174115e-30
pDC RNASET2 1.36021746893456 6.59216107480464e-30
pDC PLAC8 1.68427208224954 1.15537169684862e-29
pDC HLA-DMA 1.25102012374698 3.96929870862527e-28
pDC HERPUD1 2.0249813405718 9.71833336235887e-27
pDC TXN 2.21647802686971 9.99944290570453e-27
pDC VAMP8 1.36309098152813 1.14851048153821e-26
pDC PARK7 1.36815623795881 2.41502473348795e-26
pDC RNASE6 2.22661099618292 5.88096932165409e-26
pDC TSPAN13 2.11673150973234 4.80844028634475e-25
pDC CNPY3 1.41024980296031 2.13412895191853e-24
pDC DERL3 2.75074548486083 2.99709364093515e-24
pDC SELENOS 1.84580978470489 9.39758650608425e-24
pDC STMN1 2.27777822750003 3.04558957837695e-23
pDC PTCRA 2.49563935798365 4.65249244131779e-22
pDC FAM129C 1.83628260635864 6.40051746083157e-22
pDC GRN 1.3701550827911 7.96028243937859e-22
pDC LILRB4 1.97804114657459 1.09670754506387e-21
pDC CLEC4C 2.21767443190349 1.86668268462526e-21
pDC CYB561A3 1.87611345276723 2.60249788099533e-21
pDC LRRC26 2.26102224020254 2.85983245259784e-21
pDC SPIB 2.10325926054935 3.82520715538513e-21
pDC CAPG 1.30212569338621 5.20559535122161e-21
pDC PPP1R14B 2.26450929917227 8.85334165107063e-21
pDC CLIC3 2.32306565782296 1.51822083355502e-20
pDC CCDC88A 1.53541282448288 2.98166974213664e-20
pDC SPINT2 1.55994539784983 1.00601082303425e-19
pDC FCHSD2 1.75647132739495 1.23322505767161e-19
pDC CDK2AP2 1.50365626766094 4.15758796323677e-19
pDC IRF4 2.0495968787267 6.55598190012954e-18
pDC SMPD3 1.9134262536981 7.45558762768339e-18
pDC PAXX 1.26513545522623 4.91976968414531e-17
pDC IGFLR1 1.48055128571314 5.8895620847012e-17
pDC SOX4 2.42150415242638 6.13735417699114e-17
pDC FKBP2 1.37171164686266 6.23543428605697e-17
pDC BCL11A 1.62588561396944 1.84619976873175e-16
pDC TUBA1B 1.34494913853427 4.6550354877451e-16
pDC CTSC 1.27660807264565 1.10358390551943e-15
pDC NUCB2 1.24996729938563 1.35857738647069e-15
pDC MAP1A 1.76948054908424 2.12722820509079e-15
pDC CXCR3 1.69837581496123 2.71537598481285e-15
pDC AD000671.2 1.30290676520745 1.27278243859244e-14
pDC GAPT 1.36751708970348 3.49106065671386e-14
pDC CD2AP 1.33343418685863 8.32734597598301e-14
pDC AC119428.2 1.28721731866443 1.18343070552322e-13
pDC DAB2 1.32646578735039 1.78489119649507e-13
pDC TRAF4 1.58746629886842 2.28284070006243e-13
pDC DNASE1L3 1.77277023350369 4.25415713569128e-13
pDC PTGDS 4.87218655606707 4.35550236865002e-13
pDC RUNX2 1.31789133286793 4.46774368272543e-13
pDC PLA2G16 1.32779195950975 5.2793665005918e-13
pDC RASD1 1.83187741837788 1.00192535260703e-12
pDC SCT 2.01722205808298 1.57787400700342e-12
pDC ST6GALNAC4 1.39240243918803 1.72324273789918e-12
pDC GPR183 1.35464271703791 2.2677448003942e-12
pDC TGFBI 1.41826223426853 2.64295396742233e-12
pDC LAMP5 1.41096055773296 3.80961459528238e-12
pDC MPEG1 1.3010942261459 4.46301409534804e-12
pDC GAS6 1.24999916796612 4.74804572773268e-12
pDC TCL1A 2.04342949306351 1.36087261654412e-11
pDC LGMN 1.26528688291716 1.87478247458506e-11
pDC PTPRS 1.33546395589879 2.13391537204141e-11
pDC CXXC5 1.25623813488503 4.77852862196413e-11
pDC FCER1A 1.38327257009266 6.09226335350724e-11
pDC SMIM3 1.4703151307763 1.20705572533806e-10
pDC LINC00996 1.30280816951356 1.63198102835807e-10
pDC IDH3A 1.27358105446576 6.47023044346766e-10
pDC SHD 1.29100694128874 8.58604104371129e-10
pDC MYBL2 1.32910613899471 4.80562765689408e-09
pDC LDLRAD4 1.30385703763886 9.9358340427164e-09
pDC PNOC 1.3251617582315 4.05085299233892e-07
HSC NPM1 1.31971100258978 4.10134643790568e-26
HSC RPS24 0.915224614369928 1.83203774760423e-20
HSC RACK1 0.945148907611963 4.61742727411551e-20
HSC BTF3 0.93265139260097 6.96078934222926e-20
HSC RPS4X 0.929465510111441 9.72277832313787e-19
HSC HINT1 1.18508531234667 2.14815777912057e-18
HSC RPLP0 1.28197830845023 3.46050170850069e-17
HSC ZFAS1 1.51926696433154 1.30667850640146e-15
HSC SOX4 2.8827136709666 1.79396303571037e-15
HSC TALDO1 1.05103856505996 2.85102437853782e-15
HSC SNHG8 1.23477283587976 3.88998055210227e-15
HSC PRSS57 2.86203353353217 2.5545249926568e-14
HSC AC084033.3 2.44570073188548 1.09360461196978e-13
HSC LDHB 0.825417908126008 1.4183699622134e-13
HSC HNRNPA1 1.18780829027087 1.52289358721272e-13
HSC STMN1 2.1049065798476 1.84222961571144e-13
HSC HSP90AB1 1.2379264817669 3.82358538125767e-13
HSC SMIM24 2.18479405244757 3.54183698949167e-11
HSC NME2 1.11550258256888 3.81118150636601e-11
HSC FBL 0.961134671496523 7.35351982809841e-11
HSC SERPINB1 1.74151604151946 9.54881421575931e-11
HSC NUCB2 1.34301235500584 2.30100314986064e-10
HSC HMGA1 1.50758158447708 2.89112365914319e-10
HSC RPL7 0.831010180748375 3.29664129570767e-10
HSC IMPDH2 1.76500881140163 4.60283386634367e-10
HSC TAGLN2 0.841338971539278 5.44877497211404e-10
HSC EGFL7 1.96622476446406 7.56910733079376e-10
HSC LSM2 1.2397876521136 8.89709878650313e-10
HSC APEX1 1.2610476555684 9.83341705372702e-10
HSC DDAH2 1.50126784479308 1.09190577801268e-09
HSC H2AFY 1.24333693204737 1.77283336246913e-09
HSC CDK6 1.77652359808311 2.30546310349268e-09
HSC CYTL1 2.2380755268702 3.32014636252197e-09
HSC BEX3 1.39995927604697 5.66218252378894e-09
HSC TUBA1B 0.978220613856275 9.80165278201678e-09
HSC CD82 1.34759986427968 1.07898125106197e-08
HSC IGFBP7 1.37360793587419 1.70628938093426e-08
HSC PCBP2 0.82642829991047 2.11000806596513e-08
HSC PRDX6 0.943473768488722 2.88240017007446e-08
HSC PNN 0.909133955080184 3.02242956841625e-08
HSC SPINK2 2.0253434284177 7.46438231156161e-08
HSC ANKRD28 1.38714855852772 2.02754281066087e-07
HSC EBPL 1.21748347166503 3.93967884506157e-07
HSC PRDX1 1.13057617795695 4.18207818255715e-07
HSC RNF130 0.874516161383195 4.98125174799065e-07
HSC ANP32B 0.838979302025791 5.08237130364087e-07
HSC MYL6B 1.00954540309188 8.26602818051231e-07
HSC RAB13 1.02988054636594 9.32917359153118e-07
HSC TXN 0.909141567174858 9.3377630291818e-07
HSC ERGIC3 0.83669446400205 9.65685742930635e-07
HSC TUBB 1.18137799634686 1.01044085664629e-06
HSC CD34 1.50528466220037 1.10056680338744e-06
HSC SPINT2 0.946408742922198 1.19908516211257e-06
HSC ENO1 0.847080595299332 1.31385649201151e-06
HSC ARMH1 1.05629206763814 3.38403839766235e-06
HSC CAT 1.09050004219732 5.16506993505867e-06
HSC HSPD1 1.02049135661893 6.46740532594633e-06
HSC NRIP1 1.22551383320446 7.56735724918912e-06
HSC IL18 0.963202088079333 9.17230295366669e-06
HSC H1F0 1.26556250521578 1.13797995901654e-05
HSC ITM2C 1.57316767221458 1.52597853401642e-05
HSC TIMM13 0.912318687751687 1.71879574124775e-05
HSC CPA3 1.27079710561276 1.97364520440016e-05
HSC NME4 0.853928541891682 2.42372397792675e-05
HSC ATF7IP2 1.25142133384247 2.46147900219867e-05
HSC FAM30A 1.30427025333769 3.22699189053328e-05
HSC HIST1H1C 0.926982766802885 3.58520697894311e-05
HSC PTMS 0.957321503897406 4.49756279107503e-05
HSC TMEM14C 0.840879515968055 6.75949578104361e-05
HSC ITGA4 0.824096451892071 7.17961977762163e-05
HSC HIST1H1D 0.895138491049887 7.86233481466236e-05
HSC C1QTNF4 1.28188675991088 8.61478332128392e-05
HSC TSC22D1 1.39461472947617 9.48453056238011e-05
HSC CDK4 0.825425458799193 9.65649516570493e-05
HSC NPR3 0.87121151689335 0.00010790657778772
HSC SNHG7 0.929593819147934 0.000114368773772736
HSC CNRIP1 1.335543748234 0.000156343461916939
HSC ANXA1 0.949925322197697 0.000157504385546754
HSC SEPT11 0.839769689031534 0.000197746898337543
HSC FCER1A 1.3613393024313 0.000210011961282874
HSC HACD1 0.994056217317149 0.000221944649606002
HSC MPP1 0.899333925796696 0.000244796663467399
HSC IL1B 0.82788161507293 0.000245773519423307
HSC NPDC1 0.901250777247961 0.000277951084255089
HSC KDM5B 0.947699129666841 0.000291465430192474
HSC AREG 1.74162763605166 0.00034311225673853
HSC NREP 0.91267475504064 0.000383889621583271
HSC MDK 0.824492395248545 0.000466251738537598
HSC AL157895.1 1.3877371575988 0.000479717734187063
HSC CRHBP 0.886699213172055 0.000563582534315261
HSC ETV6 0.919451437849704 0.000598517111094506
HSC GATA2 1.14618629646807 0.000831076485111989
HSC MIR181A1HG 0.929575955452195 0.000990574583636849
HSC TPSAB1 2.99379207242627 0.00121564291392745
HSC ALDH1A1 0.901092658701607 0.00216685349473766
HSC HDC 1.21986918919022 0.00257394660463497
HSC HPGDS 0.871583160592992 0.00277040947791559
HSC PRG2 1.96369330817653 0.00290215546010173
HSC LMO4 1.21169228391326 0.00394721709645424
HSC HPGD 1.42839269558526 0.00547392077996806
